,0,1,2,3,4,5
0,100.0,0.0,0.0,0.0,84.22020123839009,0.44764107531484437
1,100.0,0.0,0.0,0.0,84.22020123839009,0.3718811242895968
2,100.0,0.0,0.0,0.0,84.18875773993808,0.354321609963389
3,100.0,0.0,0.0,0.0,84.18875773993808,0.3546747992582181
4,100.0,0.0,0.0,0.0,84.2516447368421,0.3516631019027794
5,100.0,0.0,0.0,0.0,84.22020123839009,0.3514753089231603
6,100.0,0.0,0.0,0.0,84.22020123839009,0.34694118359509635
7,100.0,0.0,0.0,0.0,84.11135835913312,0.33841457568547306
8,100.0,19.11764705882353,4.2752100840336125,6.832399626517274,84.53947368421053,0.3421928293126471
9,100.0,0.0,0.0,0.0,84.09442724458204,0.3426733742303708
10,100.0,17.647058823529413,3.852124183006536,6.237161531279178,84.61929179566563,0.3429230760563822
11,100.0,48.529411764705884,15.524308208131735,22.860774846068974,85.38361068111455,0.33623792669352365
12,100.0,42.59803921568627,13.981092436974793,19.500173029584793,85.44407894736842,0.3362695662414326
13,100.0,22.794117647058822,4.932306255835667,7.86980176686059,84.4185371517028,0.32581196758238706
14,100.0,52.32843137254902,17.77777777777778,25.06269873916933,85.79721362229103,0.32968034704818444
15,100.0,30.88235294117647,6.469421101774044,10.50547491723962,85.2626741486068,0.32508151923470635
16,100.0,51.78921568627452,16.5266106442577,23.900984636278757,86.10439241486067,0.3213007163037272
17,100.0,19.11764705882353,4.290966386554622,6.800887021475257,84.76925309597523,0.32081686562913303
18,100.0,46.56862745098039,11.749353587588885,18.271687462863937,85.96652476780186,0.331231225939358
19,100.0,64.33823529411764,27.0389822595705,36.19429590017826,86.88564241486067,0.31408165055601034
20,100.0,57.32843137254902,21.059969442322384,28.701159951159948,86.71633126934985,0.303893573143903
21,100.0,69.58333333333334,29.73834988540871,39.78803059685412,87.89667182662538,0.2928691121804364
22,100.0,63.36484593837536,43.9538770053476,49.16910703675409,87.34520123839009,0.28929391130805016
23,100.0,67.79411764705883,31.167717086834728,40.4485791985792,87.97407120743034,0.28436969505513415
24,100.0,73.74766573295985,45.4051014345132,52.51654799448915,88.74080882352942,0.26484739254502687
25,100.0,80.3921568627451,34.201786775316194,45.31553413906354,89.62606424148606,0.26932988776003614
26,100.0,74.5343137254902,35.45868347338935,46.10027635762932,89.38419117647058,0.2557542321874815
27,100.0,83.38235294117648,45.10562558356676,55.66923680894267,90.54760061919505,0.24144103794413455
28,100.0,91.56862745098037,55.67954512807456,66.55533912454327,91.97223297213623,0.2262906840290217
29,100.0,86.92226890756301,56.2683272609743,65.9863326388094,92.27941176470588,0.2082031599300749
30,100.0,92.84313725490196,56.27705627705628,67.63620970482197,92.66157120743034,0.2015062706435428
31,100.0,82.10927552839316,81.54692937781172,79.55650837810273,94.22407120743034,0.17037353007232442
32,100.0,69.61484593837535,56.45658263305323,59.83583324140598,89.50512770897832,0.1803876050912282
33,100.0,87.90966386554622,79.24894957983194,81.94990058960641,95.1891447368421,0.17698731117279215
34,100.0,93.41911764705881,79.69346829640949,84.59497655716464,96.47590944272446,0.1361311932286138
35,100.0,92.89740896358542,87.65231092436974,88.81634383208595,97.22571594427244,0.11496205290998607
36,100.0,90.18323996265171,83.02287581699346,85.0813282005232,95.63419117647058,0.09763195303350906
37,100.0,94.90896358543415,92.74276377217554,92.98929156195587,97.99245356037152,0.10157539664000712
38,100.0,97.48774509803923,77.562441643324,84.54867988605008,96.41544117647058,0.08715427269720856
39,100.0,95.4831932773109,92.37278244631186,93.32262100644448,97.97794117647058,0.07662840286845013
40,100.0,92.12412995501231,96.28326330532214,93.64908928057713,98.42056888544892,0.06769480125512928
41,100.0,96.00606909430437,98.10049019607845,96.7061792494318,99.17279411764706,0.03968249717795783
42,100.0,96.82889822595705,98.69747899159664,97.51159674215582,99.21875,0.03740544628132792
43,100.0,96.9467787114846,95.92203548085901,96.09117205160729,98.75919117647058,0.05862830126031494
44,100.0,92.45973389355741,98.13725490196079,94.67810655117152,98.98897058823529,0.03496161000443595
45,100.0,97.20238095238095,97.64705882352942,97.02218533100883,99.26470588235294,0.04563856684013873
46,100.0,96.21323529411764,99.83660130718954,97.74278840910597,99.35661764705883,0.02515139761796009
47,100.0,100.0,99.81617647058823,99.90196078431373,99.95404411764706,0.011164359679455896
48,100.0,100.0,100.0,100.0,100.0,0.007964919494149987
49,100.0,100.0,99.75490196078431,99.8663101604278,99.95404411764706,0.001798789617302699
50,100.0,99.75490196078432,100.0,99.8663101604278,99.95404411764706,0.0010572552594313117
51,100.0,99.63235294117648,100.0,99.78991596638656,99.95404411764706,0.00144334710492277
52,100.0,100.0,100.0,100.0,100.0,0.0007781226029237587
53,100.0,100.0,100.0,100.0,100.0,0.00028300394928451437
54,100.0,100.0,100.0,100.0,100.0,0.00017109678683749843
55,100.0,100.0,100.0,100.0,100.0,0.00013178281040261615
56,100.0,100.0,100.0,100.0,100.0,9.900327131952188e-05
57,100.0,100.0,100.0,100.0,100.0,7.368483257069409e-05
58,100.0,100.0,100.0,100.0,100.0,5.997828263308988e-05
59,100.0,100.0,100.0,100.0,100.0,4.792870092608289e-05
